date,MMM,ABT,ABBV,ACN,ATVI,ADBE,AMD,AAP,A,AKAM,ALK,ALB,ALXN,ALGN,ALL,GOOGL,GOOG,MO,AMZN,AAL,AXP,AIG,AMT,AMP,AMGN,APH,ADI,ANTM,APA,AAPL,AMAT,ANET,T,ADSK,ADP,AZO,BKR,BAC,BK,BBY,BIIB,BLK,BA,BKNG,BMY,AVGO,CPB,COF,KMX,CCL,CARR,CAT,CBOE,CF,SCHW,CVX,CMG,CI,CSCO,C,CFG,CLX,KO,CL,CMCSA,COP,STZ,GLW,COST,CSX,CVS,DHR,DRI,DE,DAL,DXCM,FANG,DFS,DG,DLTR,D,DPZ,DOW,DD,EMN,EBAY,EA,EOG,EL,ETSY,ES,RE,EXPE,XOM,FB,FAST,FDX,FE,FLT,FLIR,F,FOX,FCX,GPS,GRMN,IT,GD,GE,GIS,GM,GILD,GS,HAL,HAS,HCA,HPE,HLT,HD,HON,HPQ,HUM,INFO,ILMN,INCY,IR,INTC,IBM,IP,ISRG,J,JNJ,JPM,K,KEY,KEYS,KMB,KMI,KHC,KR,LB,LH,LRCX,LVS,LEN,LLY,LYV,LMT,L,LOW,MRO,MPC,MAR,MA,MCD,MCK,MDT,MRK,MGM,MU,MSFT,TAP,MNST,MCO,MS,NFLX,NWL,NEM,NEE,NKE,NOC,NCLH,NRG,NVDA,ORLY,OXY,ORCL,PYPL,PEP,PFE,PM,PSX,PPG,PG,PWR,QCOM,DGX,RL,RTX,O,REGN,ROP,ROST,RCL,CRM,SLB,STX,NOW,SPG,SNA,LUV,SBUX,SYF,SYY,TMUS,TTWO,TGT,TEL,TER,TXN,TMO,TIF,TJX,TT,TDG,TWTR,TSN,ULTA,UAA,UA,UAL,UNH,UPS,URI,VAR,VZ,VRTX,VIAC,VTRS,V,WMT,WBA,DIS,WM,WAT,WFC,WELL,WDC,WYNN,XEL,XLNX,YUM
2020-06-08,0,0,0,0,0,45,0,0,78,0,0,0,0,0,0,0,0,77,16,55,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,39,0,0,0,0,0,0,85,0,0,30,0,0,76,0,0,0,0,0,47,0,0,0,0,0,29,0,0,0,0,0,0,0,46,0,0,0,0,0,46,64,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,43,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,47,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,38,0,0,0,0,0,77,0,30,0,49,47,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,95,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,32,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,0,0,0,0,0,0,24,0,25,0,83,0,0,0,0,45,0,0,16,27,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,50,0,75,0,0,78,0,0,0,0,29,0,0,75,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,59,0,0,0,0,0,0,0,45,0,0,0,0,48,18,0,0,0,0,0,42,0,0,0,0,0,0,43,0,0,24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,82,0,43,31,0,0,0,0,0,69,0,0,0,0,0,76,0,0,0,45,0,0,0,0,0,0,0,74,46,0,17,0,0,0,45,0,0,0,0,0,0,76,0,30,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,59,0,0,0,0,0,0,0,0,25,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0
2020-06-10,0,36,80,0,0,0,51,0,27,0,0,0,0,0,0,48,0,0,25,29,0,0,0,0,0,0,0,0,0,0,0,86,36,0,0,0,0,47,0,0,0,0,39,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,31,0,89,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,50,46,34,0,0,0,0,0,73,0,0,0,82,0,0,0,0,0,0,90,0,0,0,0,0,0,0,49,0,36,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,88,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,33,0,0,45,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2020-06-11,0,0,0,0,0,48,0,0,28,0,0,0,0,0,0,0,0,0,17,59,0,0,0,84,0,0,0,0,0,18,0,0,36,0,0,0,0,47,0,0,0,0,100,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,51,0,0,0,0,0,0,0,0,0,0,0,0,82,0,52,0,93,0,0,0,0,0,0,0,100,0,37,0,0,0,49,0,0,0,0,0,0,83,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,44,49,0,0,51,33,0,0,0,0,0,87,0,0,89,0,92,0,0,0,0,0,0,0,0,0,0,100,0,0,0,34,0,0,0,0,0,0,0,0,45,0,0,0,0,0,90,0,0,0,0,0,0
2020-06-12,0,0,0,0,0,100,27,0,29,0,0,0,0,0,0,0,29,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,99,0,0,0,0,52,0,99,0,0,0,0,42,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,90,0,54,21,0,0,0,0,0,47,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,67,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,90,0,0,0,0,0,0,0,0,0,89,0,0,0,0,22,0,0,0,0,0,0,0,0,0
2020-06-13,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,33,0,20,34,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,57,100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,24,0,0,0,0,0,0,0,0,0
2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,52,0,0,24,0,0,0,0,0,0,0,0,0
2020-06-15,0,0,0,0,0,0,52,0,27,0,0,0,0,0,0,0,28,82,0,0,0,0,0,0,0,0,0,0,0,18,0,0,36,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,32,0,0,0,0,86,85,0,49,0,0,0,0,0,20,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,91,0,0,0,90,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,51,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,46,0,0,0,0,0,25,0,27,0,0,0,0,0,45,0,0,0,17,57,0,0,0,0,0,0,0,0,0,18,0,0,53,0,0,0,0,46,0,0,0,0,29,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,31,0,48,0,0,83,0,0,0,0,0,0,0,0,19,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,45,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,27,0,0,0,0,0,0,51,0,0,0,80,0,31,0,50,48,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
2020-06-17,0,0,0,0,94,0,26,0,0,0,0,0,0,0,0,0,0,0,17,59,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,47,84,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,50,0,0,0,0,0,49,0,0,0,0,52,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,47,34,30,0,0,0,0,74,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,52,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,34,0,31,0,0,0,0,0,0,0,0,0
2020-06-18,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,28,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,90,0,31,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,90,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,30,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,19,0,0,0,0,0,0,0,0,0,0,0,0,32,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,90,93,0,0,0,0,0,0,50,0,0,46,51,91,0,0,0,90,0,0,21,0,0,0,0,0,0,0,0,0
2020-06-19,0,0,0,0,0,50,27,0,0,0,94,0,0,0,0,0,0,0,26,30,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,52,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,83,51,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,80,0,39,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,52,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,0,0,0,0,55,0,0,0,32,0,0,0,0,0,0,0,33,0,0,0,0,0,100,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49,0,0,17,60,0,0,87,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,49,71,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,48,35,0,0,0,0,0,76,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,51,0,19,87,0,0,100,0,0,0,0,0,0,84,0,33,0,52,0,0,0,0,0,0,0,0,0,0,0,0,53,44,49,0,0,52,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0
2020-06-23,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,90,37,0,0,0,0,0,0,0,0,0,0,95,98,0,0,86,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,47,31,0,0,0,0,0,33,0,0,0,0,0,0,0,50,0,0,0,0,53,31,0,0,0,0,0,47,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,51,48,38,0,0,0,0,0,0,0,0,0,0,84,0,33,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,66,0,45,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,53,0,0,0
2020-06-24,0,0,0,0,0,0,27,0,29,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,19,0,0,75,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,52,0,0,91,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,85,0,0,0,0,47,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,84,0,0,0,0,52,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,66,0,0,92,0,0,0,0,0,0
2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,87,0,0,0,0,0,18,0,0,37,0,0,0,0,49,0,0,0,0,34,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,85,89,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,52,0,86,0,50,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,45,0,0,0,53,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,53,0,0,0,0,0,35,0,44,0,0,93,0,0,0,0,0,0
2020-06-26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,88,0,31,0,0,0,0,0,0,0,0,0,19,0,0,38,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,35,0,0,0,0,0,49,0,0,63,0,0,0,49,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,20,0,0,0,0,0,0,0,0,54,0,0,0,34,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,57,0,0,0,46,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,39,0,0,0,0,0,0,100,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,19,0,0,0,0,0,0,0,0,0,0,21,0,0,61,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,0,0,0,0,0,0,26,0,56,0,0,0,0,0,47,0,29,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,49,0,0,0,0,34,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0,0,71,0,0,0,0,54,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,100,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,19,0,0,0,0,41,0,0,0,52,0,0,0,0,0,0,0,0,0,43,0,0,0,92,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,17,30,0,0,0,0,0,0,0,0,0,18,0,0,55,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,83,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,49,0,0,0,20,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,34,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,29,0,17,0,98,0,0,0,0,0,0,0,0,19,0,0,74,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,93,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,47,0,0,0,0,0,0,0,100,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,62,0,0,0,0,0,0,0,0,0,0,0,84,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0
2020-07-02,0,0,0,0,0,50,27,0,57,0,93,0,0,0,0,0,29,0,23,31,99,0,0,0,0,0,0,0,53,37,0,0,37,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,88,0,0,0,0,87,0,0,0,32,0,0,83,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,41,0,52,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,53,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,0,0,0,0,0,0,28,0,29,0,0,0,0,0,0,0,30,88,18,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,49,55,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
